program_status_id,program_status,student_id,course_id,course_grade,course_points,semester
629,Terminated,4584,24,C,6,2009-1
630,Terminated,4584,45,F,0,2009-2
631,Terminated,4584,30,RE,0,2008-2
632,Terminated,4584,46,RE,0,2008-2
633,Terminated,4584,48,D+,4.5,2009-2
634,Terminated,4584,43,C+,2.5,2008-1
635,Terminated,4584,28,WP,0,2008-1
636,Terminated,4584,24,RE,0,2008-2
637,Terminated,4584,103,A,12,2008-1
638,Graduated,4602,24,B,9,2003-1
639,Graduated,4602,23,WP,0,2004-1
640,Graduated,4602,31,B+,10.5,2004-1
641,Graduated,4602,40,B,9,2005-2
642,Graduated,4602,17,F,0,2006-2
643,Graduated,4602,47,B+,10.5,2007-2
644,Graduated,4602,17,C+,7.5,2007-2
645,Graduated,4602,54,C,6,2003-1
646,Graduated,4602,39,B,9,2004-1
647,Graduated,4602,23,B+,10.5,2005-1
648,Graduated,4602,45,A-,11.25,2007-2
649,Graduated,4602,43,B+,3.5,2003-1
650,Graduated,4602,28,D+,4.5,2003-1
651,Graduated,4602,37,B+,10.5,2003-2
652,Graduated,4602,28,A-,11.25,2004-1
653,Graduated,4602,30,B,9,2004-2
654,Graduated,4602,93,A-,11.25,2005-1
655,Graduated,4602,8,WP,0,2007-2
656,Graduated,4602,56,B,9,2007-2
657,Graduated,4602,16,B+,10.5,2003-2
658,Graduated,4602,30,D+,4.5,2004-1
659,Graduated,4602,38,B+,10.5,2004-2
660,Graduated,4602,107,B,9,2005-1
661,Graduated,4602,17,WF,0,2005-2
662,Graduated,4602,29,B,9,2003-1
663,Graduated,4602,42,A,12,2003-1
664,Graduated,4602,36,C+,7.5,2003-2
665,Graduated,4602,32,C+,7.5,2003-2
666,Graduated,4602,18,C+,7.5,2004-1
667,Graduated,4602,44,C,6,2004-2
668,Graduated,4602,18,B+,10.5,2005-1
669,Graduated,4602,1,A-,11.25,2003-2
670,Graduated,4602,36,A,12,2004-2
671,Graduated,4602,48,B+,10.5,2004-2
672,Graduated,4602,35,B+,10.5,2005-2
673,Graduated,4602,41,B+,10.5,2005-2
674,Graduated,4602,20,A,12,2005-2
675,Graduated,4639,28,D,3,2003-1
676,Graduated,4639,24,B+,10.5,2003-1
677,Graduated,4639,54,D,3,2003-1
678,Graduated,4639,16,B+,10.5,2003-2
679,Graduated,4639,37,C+,7.5,2003-2
680,Graduated,4639,29,B,9,2005-1
681,Graduated,4639,40,C,6,2005-2
682,Graduated,4639,36,B,9,2003-2
683,Graduated,4639,1,B,9,2003-2
684,Graduated,4639,30,C,6,2004-1
685,Graduated,4639,35,A-,11.25,2005-2
686,Graduated,4639,40,C+,7.5,2006-2
687,Graduated,4639,44,C,6,2004-2
688,Graduated,4639,38,B,9,2004-2
689,Graduated,4639,23,B,9,2005-1
690,Graduated,4639,41,B,9,2005-2
691,Graduated,4639,20,B,9,2005-2
692,Graduated,4639,17,D,3,2007-2
693,Graduated,4639,29,B,9,2003-1
694,Graduated,4639,42,A,12,2003-1
695,Graduated,4639,32,D+,4.5,2003-2
696,Graduated,4639,28,B+,10.5,2004-1
697,Graduated,4639,54,C,6,2004-2
698,Graduated,4639,17,F,0,2006-2
699,Graduated,4639,23,WP,0,2004-1
700,Graduated,4639,48,C+,7.5,2004-2
701,Graduated,4639,17,WF,0,2005-2
702,Graduated,4639,43,B+,3.5,2003-1
703,Graduated,4639,18,B,9,2004-1
704,Graduated,4639,39,C,6,2004-1
705,Graduated,4639,31,A-,11.25,2004-1
706,Graduated,4639,39,B+,10.5,2005-1
707,Graduated,4639,46,C,6,2006-1
708,Graduated,4672,28,B,9,2003-1
709,Graduated,4672,24,B,9,2003-1
710,Graduated,4672,54,C+,7.5,2003-1
711,Graduated,4672,42,A,12,2003-1
712,Graduated,4672,36,B,9,2003-2
713,Graduated,4672,37,B,9,2003-2
714,Graduated,4672,20,A,12,2004-2
715,Graduated,4672,41,C+,7.5,2005-2
716,Graduated,4672,17,WF,0,2004-1
717,Graduated,4672,41,D+,4.5,2004-2
718,Graduated,4672,43,B+,3.5,2003-1
719,Graduated,4672,16,B,9,2003-2
720,Graduated,4672,32,B+,10.5,2003-2
721,Graduated,4672,35,A-,11.1,2003-3
722,Graduated,4672,40,B+,10.5,2004-2
723,Graduated,4672,23,C+,7.5,2005-1
724,Graduated,4672,4,B,9,2003-2
725,Graduated,4672,38,B,9,2004-2
726,Graduated,4672,48,B+,10.5,2005-2
727,Graduated,4672,1,C+,7.5,2003-2
728,Graduated,4672,23,C,6,2004-1
729,Graduated,4672,18,C+,7.5,2004-1
730,Graduated,4672,39,C+,7.5,2004-1
731,Graduated,4672,31,C+,7.5,2004-1
732,Graduated,4672,30,C+,7.5,2004-1
733,Graduated,4672,29,A-,11.25,2003-1
734,Graduated,4672,17,C,6,2004-2
735,Dropped,4699,42,A,12,2004-2
736,Dropped,4699,30,B,9,2004-2
737,Dropped,4699,44,WF,0,2004-2
738,Dropped,4699,28,WP,0,2004-2
739,Dropped,4699,29,C+,7.5,2004-2
740,Dropped,4699,43,A-,3.75,2004-2
741,Dropped,4699,13,WF,0,2004-2
742,In Process,4706,3,B+,10.5,2020-2
743,In Process,4706,27,A,12,2021-1
744,In Process,4706,117,A,12,2021-2
745,In Process,4706,118,B+,10.5,2021-2
746,In Process,4706,16,B,9,2021-2
747,In Process,4706,307,B,0,2021-1
748,In Process,4706,94,P,,2021-1
749,In Process,4706,4,C,6,2020-2
750,In Process,4706,11,A-,11.25,2020-2
751,In Process,4706,17,B,9,2021-2
752,Graduated,4716,28,A,12,2005-2
753,Graduated,4716,90,B,9,2005-3
754,Graduated,4716,16,B+,10.5,2004-2
755,Graduated,4716,40,C,6,2005-2
756,Graduated,4716,119,B+,10.5,2005-3
757,Graduated,4716,218,NG,,2006-1
758,Graduated,4716,52,B,9,2006-1
759,Graduated,4716,20,A,12,2006-2
760,Graduated,4716,35,B+,10.5,2004-1
761,Graduated,4716,44,C+,7.5,2004-1
762,Graduated,4716,37,B,9,2004-2
763,Graduated,4716,17,D,3,2004-2
764,Graduated,4716,175,NG,,2005-2
765,Graduated,4716,120,B+,10.5,2006-1
766,Graduated,4716,41,B,9,2006-2
767,Graduated,4716,28,C+,7.5,2004-1
768,Graduated,4716,1,B+,10.5,2004-1
769,Graduated,4716,108,C,6,2004-2
770,Graduated,4716,107,B,9,2005-1
771,Graduated,4716,112,B+,10.5,2005-1
772,Graduated,4716,121,B+,10.5,2005-2
773,Graduated,4716,122,C,8,2006-1
774,Graduated,4716,40,B+,10.5,2006-2
775,Graduated,4716,13,B,9,2004-2
776,Graduated,4716,23,WP,0,2005-1
777,Graduated,4716,18,B+,10.5,2005-1
778,Graduated,4716,39,B,9,2005-1
779,Graduated,4716,119,F,0,2005-2
780,Graduated,4716,175,NG,,2005-3
781,Graduated,4716,23,B+,10.5,2006-1
782,Graduated,4716,123,C+,7.5,2006-1
783,Graduated,4716,29,A,12,2004-1
784,Graduated,4716,30,B+,10.5,2004-1
785,Graduated,4716,31,A-,11.25,2005-1
786,Graduated,4716,17,B,9,2005-2
787,Dropped,4751,24,B,9,2004-1
788,Dropped,4751,42,A-,11.25,2004-1
789,Dropped,4751,46,WP,,2004-1
790,Dropped,4751,43,NG,,2004-1
791,Dropped,4751,50,F,0,2004-1
792,Dropped,4751,44,WP,,2004-1
793,Dropped,4751,28,F,0,2004-1
794,Graduated,4758,124,P,0,2003-1
795,Graduated,4758,54,C,6,2003-2
796,Graduated,4758,18,B,9,2004-1
797,Graduated,4758,30,C,6,2005-1
798,Graduated,4758,16,A-,11.25,2003-2
799,Graduated,4758,50,A-,11.1,2003-3
800,Graduated,4758,35,C+,7.2,2003-3
801,Graduated,4758,28,B,9,2004-1
802,Graduated,4758,23,B,9,2004-1
803,Graduated,4758,36,A-,11.25,2004-2
804,Graduated,4758,40,C,6,2005-2
805,Graduated,4758,38,B,9,2005-2
806,Graduated,4758,308,P,0,2003-1
807,Graduated,4758,42,F,0,2003-1
808,Graduated,4758,37,C,6,2003-2
809,Graduated,4758,31,B+,10.5,2004-1
810,Graduated,4758,32,D+,4.5,2004-2
811,Graduated,4758,20,B,9,2005-2
812,Graduated,4758,17,F,0,2005-2
813,Graduated,4758,44,F,0,2004-1
814,Graduated,4758,39,B+,10.5,2005-1
815,Graduated,4758,43,B,3,2003-1
816,Graduated,4758,24,C+,7.5,2004-1
817,Graduated,4758,41,B+,10.5,2004-2
818,Graduated,4758,44,B,9,2005-1
819,Graduated,4758,28,D+,4.5,2003-1
820,Graduated,4758,29,F,0,2003-1
821,Graduated,4758,1,C+,7.5,2005-1
822,Graduated,4758,42,A-,11.25,2005-1
823,Graduated,4758,48,B,9,2005-2
824,Terminated,4788,18,B,9,2007-1
825,Terminated,4788,46,B+,10.5,2007-1
826,Terminated,4788,23,WP,0,2007-1
827,Terminated,4788,44,C+,7.5,2007-1
828,Terminated,4788,43,B+,3.5,2007-1
829,Terminated,4788,30,A,12,2007-1
830,Terminated,4788,17,C+,7.5,2007-2
831,Terminated,4788,37,C,6,2007-2
832,Terminated,4788,45,A-,11.25,2007-2
833,Terminated,4788,13,C+,7.5,2007-2
834,Terminated,4798,28,C+,7.5,2003-1
835,Terminated,4798,37,B+,10.5,2003-2
836,Terminated,4798,16,B+,10.5,2003-2
837,Terminated,4798,1,B,9,2003-2
838,Terminated,4798,18,C+,7.5,2005-1
839,Terminated,4798,41,D,3,2005-2
840,Terminated,4798,44,B,9,2005-2
841,Terminated,4798,31,A-,11.25,2004-1
842,Terminated,4798,125,B,9,2004-1
843,Terminated,4798,39,C,6,2005-2
844,Terminated,4798,20,B,9,2005-2
845,Terminated,4798,29,B+,10.5,2003-1
846,Terminated,4798,24,B+,10.5,2003-1
847,Terminated,4798,23,D+,4.5,2004-1
848,Terminated,4798,40,C+,7.5,2004-2
849,Terminated,4798,39,D+,4.5,2004-1
850,Terminated,4798,44,WF,0,2005-1
851,Terminated,4798,4,WP,0,2003-2
852,Terminated,4798,41,D+,4.5,2004-2
853,Terminated,4798,23,C+,7.5,2005-1
854,Terminated,4818,24,F,0,2003-1
855,Terminated,4818,54,D,3,2003-1
856,Terminated,4818,43,C+,2.5,2003-1
857,Terminated,4818,29,F,0,2003-1
858,Terminated,4818,16,NG,,2004-2
859,Terminated,4818,1,NG,,2004-2
860,Terminated,4818,28,F,0,2003-1
861,Terminated,4818,28,F,0,2004-1
862,Terminated,4818,24,NG,,2004-1
863,Terminated,4818,42,NG,,2003-1
864,Terminated,4818,29,D+,4.5,2004-1
865,Terminated,4829,37,B,9,2003-2
866,Terminated,4829,4,C,6,2003-2
867,Terminated,4829,35,A-,11.1,2003-3
868,Terminated,4829,17,WF,0,2004-1
869,Terminated,4829,23,D,3,2005-1
870,Terminated,4829,23,C+,7.5,2008-1
871,Terminated,4829,29,A-,11.25,2003-1
872,Terminated,4829,54,B+,10.5,2003-1
873,Terminated,4829,32,A-,11.25,2003-2
874,Terminated,4829,36,B+,10.5,2003-2
875,Terminated,4829,23,C,6,2004-1
876,Terminated,4829,18,C+,7.5,2004-1
877,Terminated,4829,20,B+,10.5,2004-2
878,Terminated,4829,45,B,9,2007-2
879,Terminated,4829,28,B+,10.5,2003-1
880,Terminated,4829,42,A,12,2003-1
881,Terminated,4829,16,B+,10.5,2003-2
882,Terminated,4829,41,D,3,2004-2
883,Terminated,4829,40,B,9,2004-2
884,Terminated,4829,38,B,9,2004-2
885,Terminated,4829,43,A-,3.75,2003-1
886,Terminated,4829,1,C+,7.5,2003-2
887,Terminated,4829,39,C,6,2004-1
888,Terminated,4829,30,B,9,2004-1
889,Terminated,4829,17,C+,7.5,2004-2
890,Terminated,4829,39,B,9,2005-1
891,Terminated,4829,41,D,3,2005-2
892,Terminated,4829,24,B,9,2003-1
893,Terminated,4829,31,B+,10.5,2004-1
894,Terminated,4829,48,B+,10.5,2004-2
895,Dropped,4859,43,B+,3.5,2007-1
896,Dropped,4859,15,C+,7.5,2007-1
897,Dropped,4859,5,B+,10.5,2007-3
898,Dropped,4859,18,C+,7.5,2007-1
899,Dropped,4859,47,B,9,2007-2
900,Dropped,4859,31,A-,11.25,2007-2
901,Dropped,4859,30,A-,11.25,2007-1
902,Dropped,4859,48,C,6,2007-1
903,Dropped,4859,126,B,9,2007-2
904,Dropped,4859,5,D,0,2007-1
905,Terminated,4869,28,F,0,2003-1
906,Terminated,4869,42,A,12,2003-1
907,Terminated,4869,1,NG,,2003-2
908,Terminated,4869,43,C+,2.5,2003-1
909,Terminated,4869,54,WP,0,2003-1
910,Terminated,4869,24,C,6,2003-1
911,Terminated,4869,4,NG,,2003-2
912,Terminated,4869,48,NG,,2003-2
913,Terminated,4869,29,C,6,2003-1
914,Terminated,4869,36,NG,,2003-2
915,Terminated,4869,54,NG,,2003-2
916,Graduated,4880,43,A-,3.75,2003-1
917,Graduated,4880,29,A-,11.25,2003-1
918,Graduated,4880,24,B+,10.5,2003-1
919,Graduated,4880,36,A-,11.25,2003-2
920,Graduated,4880,32,B+,10.5,2003-2
921,Graduated,4880,30,C+,7.5,2004-1
922,Graduated,4880,17,D,3,2004-1
923,Graduated,4880,54,B,9,2003-1
924,Graduated,4880,1,C+,7.5,2003-2
925,Graduated,4880,4,C,6,2003-2
926,Graduated,4880,39,C+,7.5,2004-1
927,Graduated,4880,41,C,6,2004-2
928,Graduated,4880,38,C+,7.5,2004-2
929,Graduated,4880,37,B,9,2003-2
930,Graduated,4880,18,C+,7.5,2004-1
931,Graduated,4880,28,B,9,2005-2
932,Graduated,4880,42,C+,7.5,2003-1
933,Graduated,4880,16,A-,11.25,2003-2
934,Graduated,4880,35,A-,11.1,2003-3
935,Graduated,4880,40,C+,7.5,2004-2
936,Graduated,4880,28,C,6,2003-1
937,Graduated,4880,23,D,3,2004-1
938,Graduated,4880,31,B+,10.5,2004-1
939,Graduated,4880,48,C,6,2004-2
940,Graduated,4880,23,B,9,2005-1
941,Graduated,4880,20,A,12,2004-2
942,Graduated,4880,41,C+,7.5,2005-2
943,Transferred,4920,44,WF,0,2008-1
944,Transferred,4920,15,A-,11.25,2008-1
945,Transferred,4920,16,WF,0,2008-2
946,Transferred,4920,37,A-,11.25,2008-2
947,Transferred,4920,48,B+,10.5,2008-1
948,Transferred,4920,31,A,12,2008-2
949,Transferred,4920,28,B+,10.5,2008-1
950,Transferred,4920,46,D,3,2008-1
951,Transferred,4920,46,B+,10.5,2008-2
952,Terminated,4929,43,A-,3.75,2008-1
953,Terminated,4929,50,B,9,2008-1
954,Terminated,4929,30,A-,11.25,2007-2
955,Terminated,4929,48,C+,7.5,2007-2
956,Terminated,4929,127,A,12,2008-1
957,Graduated,4934,29,B+,10.5,2003-1
958,Graduated,4934,30,B+,10.5,2007-1
959,Graduated,4934,28,D+,4.5,2003-1
960,Graduated,4934,37,C+,7.5,2003-2
961,Graduated,4934,4,F,0,2003-2
962,Graduated,4934,23,C,6,2004-1
963,Graduated,4934,30,C+,7.5,2004-1
964,Graduated,4934,17,C,6,2004-1
965,Graduated,4934,16,B+,10.5,2006-2
966,Graduated,4934,109,B+,10.5,2007-1
967,Graduated,4934,43,A,4,2003-1
968,Graduated,4934,42,C,6,2003-1
969,Graduated,4934,32,B+,10.5,2003-2
970,Graduated,4934,8,A-,11.25,2006-2
971,Graduated,4934,40,A-,11.25,2006-2
972,Graduated,4934,38,C+,7.5,2007-2
973,Graduated,4934,54,B,9,2003-1
974,Graduated,4934,16,C+,7.5,2003-2
975,Graduated,4934,17,B+,10.5,2006-2
976,Graduated,4934,23,C+,7.5,2007-1
977,Graduated,4934,24,B+,10.5,2003-1
978,Graduated,4934,35,B+,10.2,2003-3
979,Graduated,4934,18,C+,7.5,2004-1
980,Graduated,4934,31,B+,10.5,2004-1
981,Graduated,4934,13,W,0,2006-2
982,Graduated,4934,36,C,6,2003-2
983,Graduated,4934,1,B+,10.5,2003-2
984,Graduated,4934,39,C,6,2004-1
985,Graduated,4934,41,B,9,2007-2
986,Graduated,4963,54,A,12,2003-1
987,Graduated,4963,4,A,12,2003-2
988,Graduated,4963,32,A,12,2003-2
989,Graduated,4963,18,B+,10.5,2004-1
990,Graduated,4963,31,A-,11.25,2004-1
991,Graduated,4963,17,A,12,2004-1
992,Graduated,4963,41,B+,10.5,2004-2
993,Graduated,4963,48,A-,11.25,2004-2
994,Graduated,4963,24,A,12,2003-1
995,Graduated,4963,42,A,12,2003-1
996,Graduated,4963,37,A,12,2003-2
997,Graduated,4963,23,B,9,2004-1
998,Graduated,4963,35,A-,11.25,2004-1
999,Graduated,4963,20,A,12,2004-2
1000,Graduated,4963,43,A-,3.75,2003-1
1001,Graduated,4963,28,A,12,2003-1
1002,Graduated,4963,29,A,12,2003-1
1003,Graduated,4963,36,A,12,2003-2
1004,Graduated,4963,1,A,12,2003-2
1005,Graduated,4963,38,B+,10.5,2004-2
1006,Graduated,4963,16,A,12,2003-2
1007,Graduated,4963,39,A,12,2004-1
1008,Graduated,4963,30,B,9,2004-1
1009,Graduated,4963,40,A,12,2004-2
1010,Graduated,4987,39,B,9,2004-1
1011,Graduated,4987,54,C+,7.5,2003-1
1012,Graduated,4987,32,B+,10.5,2003-2
1013,Graduated,4987,17,WF,0,2004-1
1014,Graduated,4987,18,C+,7.5,2004-1
1015,Graduated,4987,43,A-,3.75,2003-1
1016,Graduated,4987,29,A-,11.25,2003-1
1017,Graduated,4987,1,B,9,2003-2
1018,Graduated,4987,31,A-,11.25,2004-1
1019,Graduated,4987,28,A-,11.25,2004-2
1020,Graduated,4987,54,C+,7.5,2004-2
1021,Graduated,4987,23,C+,7.5,2005-1
1022,Graduated,4987,48,C+,7.5,2005-1
1023,Graduated,4987,20,B,9,2005-2
1024,Graduated,4987,24,B+,10.5,2003-1
1025,Graduated,4987,42,C+,7.5,2003-1
1026,Graduated,4987,4,C,6,2003-2
1027,Graduated,4987,36,B,9,2003-2
1028,Graduated,4987,37,B+,10.5,2003-2
1029,Graduated,4987,23,W,0,2004-1
1030,Graduated,4987,30,C+,7.5,2004-1
1031,Graduated,4987,40,WP,0,2004-2
1032,Graduated,4987,38,C+,7.5,2004-2
1033,Graduated,4987,41,B,9,2005-2
1034,Graduated,4987,40,B+,10.5,2005-2
1035,Graduated,4987,28,D,3,2003-1
1036,Graduated,4987,16,B,9,2003-2
1037,Graduated,4987,35,A-,11.1,2003-3
1038,Graduated,4987,17,C,6,2004-2
1039,Terminated,5016,83,RE,0,2004-1
1040,Terminated,5016,31,A-,11.25,2003-1
1041,Terminated,5016,48,B,9,2003-2
1042,Terminated,5016,43,A,4,2003-1
1043,Terminated,5016,4,B+,10.5,2003-2
1044,Terminated,5016,35,B+,10.5,2003-1
1045,Terminated,5016,42,C,6,2003-1
1046,Terminated,5016,41,C+,10,2003-2
1047,Terminated,5016,30,A-,11.25,2003-1
1048,Terminated,5016,40,C+,7.5,2003-2
1049,Terminated,5016,20,B,9,2003-2
1050,Terminated,5016,59,RE,0,2004-1
1051,Terminated,5016,32,B+,10.5,2003-1
1052,Terminated,5016,60,RE,0,2004-1
1053,Terminated,5016,85,RE,0,2004-1
1054,Terminated,5031,48,C,6,2005-2
1055,Terminated,5031,16,WF,0,2006-2
1056,Terminated,5031,50,C,6,2005-2
1057,Terminated,5031,30,A-,11.25,2005-2
1058,Terminated,5031,45,B+,10.5,2006-3
1059,Terminated,5031,46,C+,7.5,2007-1
1060,Terminated,5031,38,D+,4.5,2007-1
1061,Terminated,5031,31,F,0,2007-2
1062,Terminated,5031,43,C+,2.5,2005-2
1063,Terminated,5031,50,B,9,2006-2
1064,Terminated,5031,109,F,0,2007-2
1065,Terminated,5031,44,WF,0,2006-1
1066,Terminated,5031,44,WF,0,2007-1
1067,Terminated,5031,15,D+,4.5,2007-1
1068,Terminated,5031,42,C+,7.5,2005-2
1069,Terminated,5031,50,WF,0,2005-3
1070,Terminated,5031,16,WF,0,2006-1
1071,Terminated,5031,46,C,6,2006-2
1072,Terminated,5031,109,D,3,2007-1
1073,Terminated,5031,28,B,9,2005-2
1074,Terminated,5031,128,C+,7.5,2006-1
1075,Terminated,5031,46,F,0,2006-1
1076,Terminated,5031,1,C,6,2007-1
1077,Terminated,5031,37,D,3,2007-2
1078,Dropped,5055,40,F,0,2010-2
1079,Dropped,5055,29,C,6,2003-1
1080,Dropped,5055,43,B,3,2004-1
1081,Dropped,5055,29,C,6,2006-1
1082,Dropped,5055,50,F,0,2006-2
1083,Dropped,5055,4,F,0,2003-2
1084,Dropped,5055,42,B+,10.5,2003-2
1085,Dropped,5055,37,B,9,2005-2
1086,Dropped,5055,17,D+,4.5,2005-2
1087,Dropped,5055,23,C+,7.5,2006-1
1088,Dropped,5055,41,F,0,2006-2
1089,Dropped,5055,40,F,0,2006-2
1090,Dropped,5055,24,B,9,2003-1
1091,Dropped,5055,1,C+,7.5,2004-1
1092,Dropped,5055,44,WP,0,2005-1
1093,Dropped,5055,31,A-,11.25,2005-1
1094,Dropped,5055,39,B,9,2005-2
1095,Dropped,5055,35,B,9,2005-2
1096,Dropped,5055,44,B+,10.5,2005-2
1097,Dropped,5055,28,F,0,2003-1
1098,Dropped,5055,54,B,9,2003-1
1099,Dropped,5055,36,B,9,2003-2
1100,Dropped,5055,30,B+,10.5,2004-1
1101,Dropped,5055,107,A-,11.25,2005-1
1102,Dropped,5055,16,D,3,2005-2
1103,Dropped,5055,16,B,9,2006-1
1104,Dropped,5055,17,WF,0,2006-2
1105,Dropped,5055,20,C,6,2010-2
1106,Dropped,5055,43,W,0,2003-1
1107,Dropped,5055,42,F,0,2003-1
1108,Dropped,5055,28,C+,7.5,2004-1
1109,Dropped,5055,48,B,9,2005-1
1110,Dropped,5055,18,C+,7.5,2006-1
1111,Dropped,5055,46,C+,7.5,2006-1
1112,Dropped,5055,20,WF,0,2006-2
1113,Dropped,5055,7,D,3,2010-2
1114,Graduated,5091,4,A,12,2003-2
1115,Graduated,5091,23,B,9,2004-1
1116,Graduated,5091,20,A,12,2004-2
1117,Graduated,5091,48,A-,11.25,2004-2
1118,Graduated,5091,43,B+,3.5,2003-1
1119,Graduated,5091,28,A,12,2003-1
1120,Graduated,5091,54,A,12,2003-1
1121,Graduated,5091,32,A,12,2003-2
1122,Graduated,5091,39,A-,11.25,2004-1
1123,Graduated,5091,41,B+,10.5,2004-2
1124,Graduated,5091,40,A,12,2004-2
1125,Graduated,5091,17,A-,11.25,2004-2
1126,Graduated,5091,42,A,12,2003-1
1127,Graduated,5091,16,A-,11.25,2003-2
1128,Graduated,5091,1,A,12,2003-2
1129,Graduated,5091,35,A,12,2003-3
1130,Graduated,5091,17,WF,0,2004-1
1131,Graduated,5091,18,B+,10.5,2004-1
1132,Graduated,5091,31,A,12,2004-1
1133,Graduated,5091,24,A-,11.25,2003-1
1134,Graduated,5091,30,A,12,2004-1
1135,Graduated,5091,29,A-,11.25,2003-1
1136,Graduated,5091,36,A,12,2003-2
1137,Graduated,5091,37,A-,11.25,2003-2
1138,Graduated,5091,38,A-,11.25,2004-2
1139,Terminated,5116,28,WP,0,2007-1
1140,Terminated,5116,50,D,3,2007-1
1141,Terminated,5116,46,F,0,2007-1
1142,Terminated,5116,46,F,0,2007-2
1143,Terminated,5116,24,F,0,2007-2
1144,Terminated,5116,24,F,0,2007-1
1145,Terminated,5116,28,WF,0,2007-2
1146,Terminated,5116,28,F,0,2008-1
1147,Terminated,5116,44,WF,0,2007-1
1148,Terminated,5125,24,C+,7.5,2003-1
1149,Terminated,5125,36,F,0,2003-2
1150,Terminated,5125,28,A-,11.25,2005-1
1151,Terminated,5125,37,C,6,2005-2
1152,Terminated,5125,29,C+,7.5,2003-1
1153,Terminated,5125,42,A,12,2003-1
1154,Terminated,5125,16,F,0,2005-2
1155,Terminated,5125,43,B,3,2003-1
1156,Terminated,5125,54,W,0,2003-1
1157,Terminated,5125,28,F,0,2003-1
1158,Terminated,5125,1,C,6,2003-2
1159,Terminated,5125,54,C,6,2006-1
1160,Terminated,5125,54,WF,0,2003-2
1161,Terminated,5125,30,C+,7.5,2005-1
1162,Terminated,5125,48,C,6,2005-2
1163,Terminated,5125,54,WF,0,2005-1
1164,Terminated,5125,16,C,6,2006-1
1165,Dropped,5142,50,C,6,2004-2
1166,Dropped,5142,42,B+,10.5,2004-2
1167,Dropped,5142,24,C+,7.5,2004-2
1168,Dropped,5142,30,C+,7.5,2004-2
1169,Dropped,5142,43,B+,3.5,2004-2
1170,Dropped,5142,28,WP,0,2004-2
1171,Graduated,5148,23,C+,7.5,2004-1
1172,Graduated,5148,39,B+,10.5,2004-1
1173,Graduated,5148,20,A,12,2004-2
1174,Graduated,5148,28,A,12,2003-1
1175,Graduated,5148,18,A,12,2003-1
1176,Graduated,5148,36,B+,10.5,2003-2
1177,Graduated,5148,37,A-,11.25,2003-2
1178,Graduated,5148,31,A,12,2004-1
1179,Graduated,5148,44,WP,0,2005-1
1180,Graduated,5148,16,A-,11.25,2003-2
1181,Graduated,5148,17,C,6,2005-2
1182,Graduated,5148,41,B,9,2004-2
1183,Graduated,5148,44,A-,11.25,2005-2
1184,Graduated,5148,35,A,12,2003-1
1185,Graduated,5148,32,A-,11.25,2004-2
1186,Graduated,5148,42,A,12,2005-1
1187,Graduated,5148,40,B+,10.5,2004-2
1188,Dropped,5165,28,WP,0,2003-1
1189,Dropped,5165,35,A,12,2003-1
1190,Terminated,5167,54,WF,0,2004-1
1191,Terminated,5167,43,F,0,2005-1
1192,Terminated,5167,30,B,9,2006-1
1193,Terminated,5167,24,C,6,2004-1
1194,Terminated,5167,30,F,0,2005-1
1195,Terminated,5167,54,F,0,2005-1
1196,Terminated,5167,48,C+,7.5,2006-2
1197,Terminated,5167,43,F,0,2004-1
1198,Terminated,5167,28,F,0,2006-1
1199,Terminated,5167,54,D,3,2006-1
1200,Terminated,5167,43,NG,,2006-2
1201,Terminated,5167,54,F,0,2006-2
1202,Terminated,5167,28,F,0,2004-1
1203,Terminated,5167,50,F,0,2006-2
1204,Terminated,5181,43,B+,3.5,2003-1
1205,Terminated,5181,54,B+,10.5,2003-1
1206,Terminated,5181,42,A,12,2003-1
1207,Terminated,5181,4,B,9,2003-2
1208,Terminated,5181,17,WF,,2004-1
1209,Terminated,5181,32,A-,11.25,2003-2
1210,Terminated,5181,28,B+,10.5,2003-1
1211,Terminated,5181,31,B+,10.5,2004-1
1212,Terminated,5181,30,C+,7.5,2004-1
1213,Terminated,5181,38,B+,10.5,2004-2
1214,Terminated,5181,36,A-,11.25,2003-2
1215,Terminated,5181,23,C,6,2004-1
1216,Terminated,5181,41,W,0,2004-2
1217,Terminated,5181,23,RE,0,2005-1
1218,Terminated,5181,16,B+,10.5,2003-2
1219,Terminated,5181,37,B,9,2003-2
1220,Terminated,5181,39,B,9,2004-1
1221,Terminated,5181,17,WF,0,2004-2
1222,Terminated,5181,40,B,9,2004-2
1223,Terminated,5181,48,B+,10.5,2004-2
1224,Terminated,5181,29,B+,10.5,2003-1
1225,Terminated,5181,24,B+,10.5,2003-1
1226,Terminated,5181,1,B,9,2003-2
1227,Terminated,5181,35,B+,10.2,2003-3
1228,Terminated,5181,18,C+,7.5,2004-1
1229,Terminated,5181,20,B,9,2004-2
1230,Graduated,5207,54,A,12,2003-1
1231,Graduated,5207,40,B+,10.5,2004-2
1232,Graduated,5207,23,B+,10.5,2005-1
1233,Graduated,5207,43,C+,2.5,2003-1
1234,Graduated,5207,1,A-,11.25,2003-2
1235,Graduated,5207,129,WF,0,2005-1
1236,Graduated,5207,41,B,9,2005-2
1237,Graduated,5207,24,C+,7.5,2003-1
1238,Graduated,5207,16,A-,11.25,2003-2
1239,Graduated,5207,4,A,12,2003-2
1240,Graduated,5207,38,B+,10.5,2004-2
1241,Graduated,5207,29,A-,11.25,2003-1
